Node Name,CPU Cores,CPU Usage (%),Memory Usage (MiB),Memory Usage (%),GPU Index,GPU Name,GPU Usage (%),GPU Memory Usage (%),GPU Memory Total (MiB),GPU Memory Usage (MiB),GPU Power Usage (W)
tw0004.dev.rcd.clemson.edu,28492,44,73693,28,0,NVIDIA A100 80GB PCIe,100,2,81920,18294,144.71
tw0004.dev.rcd.clemson.edu,28492,44,73693,28,0,NVIDIA A100 80GB PCIe,100,2,81920,18290,147.54
tw0004.dev.rcd.clemson.edu,28581,44,74203,28,0,NVIDIA A100 80GB PCIe,100,2,81920,18283,145.37
tw0004.dev.rcd.clemson.edu,28581,44,74203,28,0,NVIDIA A100 80GB PCIe,100,2,81920,18283,146.49
tw0004.dev.rcd.clemson.edu,28869,45,75244,29,0,NVIDIA A100 80GB PCIe,100,2,81920,18283,150.80
tw0004.dev.rcd.clemson.edu,28869,45,75244,29,0,NVIDIA A100 80GB PCIe,100,1,81920,18301,142.22
tw0004.dev.rcd.clemson.edu,28657,44,75727,29,0,NVIDIA A100 80GB PCIe,100,2,81920,18290,151.58
tw0004.dev.rcd.clemson.edu,28657,44,75727,29,0,NVIDIA A100 80GB PCIe,100,2,81920,18287,145.86
tw0004.dev.rcd.clemson.edu,28657,44,75727,29,0,NVIDIA A100 80GB PCIe,100,2,81920,18290,156.42
tw0004.dev.rcd.clemson.edu,28657,44,75727,29,0,NVIDIA A100 80GB PCIe,100,2,81920,18294,149.63
tw0004.dev.rcd.clemson.edu,28657,44,75727,29,0,NVIDIA A100 80GB PCIe,100,2,81920,18283,137.54
tw0004.dev.rcd.clemson.edu,27864,43,77030,29,0,NVIDIA A100 80GB PCIe,100,1,81920,18290,144.73
tw0004.dev.rcd.clemson.edu,27864,43,77030,29,0,NVIDIA A100 80GB PCIe,100,2,81920,18290,152.22
tw0004.dev.rcd.clemson.edu,27845,43,78020,30,0,NVIDIA A100 80GB PCIe,100,2,81920,18294,139.47
tw0004.dev.rcd.clemson.edu,27845,43,78020,30,0,NVIDIA A100 80GB PCIe,100,2,81920,18290,143.35
tw0004.dev.rcd.clemson.edu,27845,43,78020,30,0,NVIDIA A100 80GB PCIe,100,2,81920,18291,148.14
tw0004.dev.rcd.clemson.edu,27845,43,78020,30,0,NVIDIA A100 80GB PCIe,100,2,81920,18291,145.43
tw0004.dev.rcd.clemson.edu,28131,43,79262,30,0,NVIDIA A100 80GB PCIe,100,2,81920,18283,140.41
tw0004.dev.rcd.clemson.edu,28131,43,79262,30,0,NVIDIA A100 80GB PCIe,100,2,81920,18287,146.40
tw0004.dev.rcd.clemson.edu,28017,43,79657,30,0,NVIDIA A100 80GB PCIe,100,2,81920,18291,153.69
tw0004.dev.rcd.clemson.edu,28017,43,79657,30,0,NVIDIA A100 80GB PCIe,100,1,81920,18302,147.57
tw0004.dev.rcd.clemson.edu,28017,43,79657,30,0,NVIDIA A100 80GB PCIe,100,2,81920,18302,145.80
tw0004.dev.rcd.clemson.edu,28017,43,79657,30,0,NVIDIA A100 80GB PCIe,100,2,81920,18291,150.27
tw0004.dev.rcd.clemson.edu,28017,43,79657,30,0,NVIDIA A100 80GB PCIe,100,2,81920,18294,141.45
tw0004.dev.rcd.clemson.edu,27905,43,80931,31,0,NVIDIA A100 80GB PCIe,100,2,81920,18302,149.19
tw0004.dev.rcd.clemson.edu,27905,43,80931,31,0,NVIDIA A100 80GB PCIe,100,2,81920,18291,149.86
tw0004.dev.rcd.clemson.edu,28223,44,81811,31,0,NVIDIA A100 80GB PCIe,100,2,81920,18306,146.90
tw0004.dev.rcd.clemson.edu,28223,44,81811,31,0,NVIDIA A100 80GB PCIe,100,2,81920,18298,143.11
tw0004.dev.rcd.clemson.edu,28223,44,81811,31,0,NVIDIA A100 80GB PCIe,100,2,81920,18283,149.92
tw0004.dev.rcd.clemson.edu,28223,44,81811,31,0,NVIDIA A100 80GB PCIe,100,2,81920,18287,150.16
tw0004.dev.rcd.clemson.edu,28098,43,82196,31,0,NVIDIA A100 80GB PCIe,100,2,81920,18291,155.11
tw0004.dev.rcd.clemson.edu,28065,43,82946,32,0,NVIDIA A100 80GB PCIe,100,2,81920,18287,151.14
tw0004.dev.rcd.clemson.edu,28065,43,82946,32,0,NVIDIA A100 80GB PCIe,100,2,81920,18291,148.45
tw0004.dev.rcd.clemson.edu,28111,43,83352,32,0,NVIDIA A100 80GB PCIe,100,2,81920,18291,154.10
tw0004.dev.rcd.clemson.edu,28111,43,83352,32,0,NVIDIA A100 80GB PCIe,100,2,81920,18295,143.65
tw0004.dev.rcd.clemson.edu,28111,43,83352,32,0,NVIDIA A100 80GB PCIe,100,2,81920,18287,147.05
tw0004.dev.rcd.clemson.edu,28111,43,83352,32,0,NVIDIA A100 80GB PCIe,100,2,81920,18282,143.58
tw0004.dev.rcd.clemson.edu,28325,44,83752,32,0,NVIDIA A100 80GB PCIe,100,2,81920,18294,144.87
