Node Name,CPU Cores,CPU Usage (%),Memory Usage (MiB),Memory Usage (%),GPU Index,GPU Name,GPU Usage (%),GPU Memory Usage (%),GPU Memory Total (MiB),GPU Memory Usage (MiB),GPU Power Usage (W)
tw0004.dev.rcd.clemson.edu,33518,52,98935,38,0,NVIDIA A100 80GB PCIe,100,1,81920,18357,138.38
tw0004.dev.rcd.clemson.edu,33518,52,98935,38,0,NVIDIA A100 80GB PCIe,100,2,81920,18368,144.92
tw0004.dev.rcd.clemson.edu,34251,53,99759,38,0,NVIDIA A100 80GB PCIe,100,2,81920,18333,146.78
tw0004.dev.rcd.clemson.edu,34251,53,99759,38,0,NVIDIA A100 80GB PCIe,100,2,81920,18317,139.89
tw0004.dev.rcd.clemson.edu,33129,51,100124,38,0,NVIDIA A100 80GB PCIe,100,1,81920,18357,144.56
tw0004.dev.rcd.clemson.edu,33129,51,100124,38,0,NVIDIA A100 80GB PCIe,100,2,81920,18365,139.43
tw0004.dev.rcd.clemson.edu,34059,53,100982,39,0,NVIDIA A100 80GB PCIe,100,2,81920,18361,146.39
tw0004.dev.rcd.clemson.edu,34059,53,100982,39,0,NVIDIA A100 80GB PCIe,100,2,81920,18329,143.26
tw0004.dev.rcd.clemson.edu,34059,53,100982,39,0,NVIDIA A100 80GB PCIe,100,2,81920,18357,139.89
tw0004.dev.rcd.clemson.edu,34099,53,101402,39,0,NVIDIA A100 80GB PCIe,100,2,81920,18357,138.41
tw0004.dev.rcd.clemson.edu,34099,53,101402,39,0,NVIDIA A100 80GB PCIe,100,2,81920,18353,143.61
tw0004.dev.rcd.clemson.edu,33618,52,102344,39,0,NVIDIA A100 80GB PCIe,100,1,81920,18325,145.43
tw0004.dev.rcd.clemson.edu,33618,52,102344,39,0,NVIDIA A100 80GB PCIe,100,2,81920,18353,145.09
tw0004.dev.rcd.clemson.edu,34021,53,102815,39,0,NVIDIA A100 80GB PCIe,100,1,81920,18321,139.45
tw0004.dev.rcd.clemson.edu,34021,53,102815,39,0,NVIDIA A100 80GB PCIe,100,2,81920,18329,142.50
tw0004.dev.rcd.clemson.edu,34021,53,102815,39,0,NVIDIA A100 80GB PCIe,100,2,81920,18329,139.12
tw0004.dev.rcd.clemson.edu,34411,53,103742,40,0,NVIDIA A100 80GB PCIe,100,2,81920,18357,140.73
tw0004.dev.rcd.clemson.edu,34442,53,104163,40,0,NVIDIA A100 80GB PCIe,100,1,81920,18325,143.42
tw0004.dev.rcd.clemson.edu,34442,53,104163,40,0,NVIDIA A100 80GB PCIe,100,2,81920,18325,133.02
tw0004.dev.rcd.clemson.edu,34442,53,104163,40,0,NVIDIA A100 80GB PCIe,100,2,81920,18353,135.72
tw0004.dev.rcd.clemson.edu,33920,53,105106,40,0,NVIDIA A100 80GB PCIe,100,1,81920,18321,139.14
tw0004.dev.rcd.clemson.edu,33920,53,105106,40,0,NVIDIA A100 80GB PCIe,100,2,81920,18321,140.77
tw0004.dev.rcd.clemson.edu,34760,54,105565,41,0,NVIDIA A100 80GB PCIe,100,2,81920,18346,140.98
tw0004.dev.rcd.clemson.edu,34760,54,105565,41,0,NVIDIA A100 80GB PCIe,100,2,81920,18357,140.11
